,Drug1_ID,Drug2_ID,Y,Neg samples
4225,DB01164,DB09230,12,DB05630$t
4226,DB01167,DB01558,5,DB00674$h
4227,DB00422,DB00498,9,DB09087$t
4228,DB09065,DB00588,9,DB01392$h
4229,DB00678,DB01203,25,DB01576$h
4230,DB01395,DB00491,12,DB09570$t
4231,DB08933,DB00227,9,DB00122$t
4232,DB00656,DB00697,25,DB08934$t
4233,DB00907,DB00296,5,DB00912$h
4234,DB00821,DB01203,34,DB00170$t
4235,DB00749,DB00467,71,DB00190$t
4236,DB01088,DB00343,66,DB06786$h
4237,DB00224,DB00253,9,DB08912$h
4238,DB00486,DB00246,53,DB06804$h
4239,DB01154,DB00255,12,DB00454$t
4240,DB00690,DB01587,25,DB01294$t
4241,DB01415,DB09268,12,DB08796$t
4242,DB04855,DB01107,5,DB05528$h
4243,DB00936,DB09214,25,DB06147$h
4244,DB08880,DB00973,9,DB00834$h
4245,DB09232,DB01159,25,DB04841$h
4246,DB00326,DB00996,12,DB00583$h
4247,DB09054,DB00332,5,DB00821$t
4248,DB00472,DB01624,5,DB00966$t
4249,DB00227,DB08867,9,DB01463$h
4250,DB01026,DB00498,9,DB00934$h
4251,DB09275,DB01416,8,DB01044$t
4252,DB08881,DB01591,8,DB00723$t
4253,DB09039,DB00960,5,DB00170$h
4254,DB00991,DB08981,25,DB00816$t
4255,DB04573,DB00932,56,DB00252$t
4256,DB00199,DB08875,5,DB00684$h
4257,DB01421,DB01133,62,DB01039$t
4258,DB00296,DB09034,53,DB00184$t
4259,DB00936,DB00685,71,DB06766$t
4260,DB09275,DB01026,8,DB11613$h
4261,DB00869,DB00960,66,DB01436$t
4262,DB09054,DB08912,5,DB00732$t
4263,DB08922,DB00543,25,DB00357$h
4264,DB08880,DB02709,8,DB01153$h
4265,DB01167,DB13874,5,DB00437$h
4266,DB00708,DB00849,25,DB09074$h
4267,DB00226,DB06403,66,DB00594$h
4268,DB00371,DB00508,25,DB00484$h
4269,DB01088,DB01210,25,DB00735$h
4270,DB00543,DB00726,25,DB00928$h
4271,DB01369,DB09268,12,DB00500$t
4272,DB00312,DB09039,8,DB09080$h
4273,DB00337,DB00588,25,DB00226$t
4274,DB00486,DB00656,53,DB08964$h
4275,DB00371,DB00907,25,DB01164$h
4276,DB00936,DB00491,63,DB11613$t
4277,DB00708,DB00843,51,DB00797$t
4278,DB00226,DB00968,66,DB00928$t
4279,DB08981,DB03615,14,DB00256$h
4280,DB00467,DB00498,45,DB00681$h
4281,DB06196,DB01077,25,DB03128$t
4282,DB00932,DB01036,5,DB01164$h
4283,DB00371,DB00726,25,DB00316$h
4284,DB00593,DB01041,53,DB00204$h
4285,DB01154,DB00498,6,DB09223$h
4286,DB00226,DB00869,66,DB00961$t
4287,DB00656,DB04908,25,DB08880$h
4288,DB01236,DB00697,25,DB04868$t
4289,DB06287,DB00491,12,DB06243$t
4290,DB00224,DB09078,5,DB01013$h
4291,DB01158,DB06712,66,DB00819$t
4292,DB04552,DB08981,25,DB08958$t
4293,DB00255,DB00288,9,DB06209$h
4294,DB09072,DB00734,53,DB00853$h
4295,DB01026,DB06212,9,DB06144$h
4296,DB08912,DB09039,8,DB01426$t
4297,DB00226,DB09477,66,DB08911$t
4298,DB06737,DB01088,12,DB09166$t
4299,DB01233,DB01155,75,DB01415$h
4300,DB00498,DB01418,45,DB00355$t
4301,DB09236,DB00899,25,DB00263$h
4302,DB00907,DB04871,5,DB05630$h
4303,DB01023,DB01590,9,DB09221$h
4304,DB00996,DB09017,25,DB00546$h
4305,DB08820,DB00932,9,DB00750$h
4306,DB01053,DB01421,8,DB01242$h
4307,DB00312,DB01274,6,DB06203$h
4308,DB00519,DB00227,9,DB01411$t
4309,DB09074,DB01036,5,DB00974$h
4310,DB00500,DB01395,60,DB01030$t
4311,DB09072,DB09034,53,DB00779$t
4312,DB00296,DB00543,25,DB06282$h
4313,DB01075,DB00933,5,DB01140$h
4314,DB01159,DB06712,25,DB01329$t
4315,DB00371,DB00633,25,DB13146$h
4316,DB08820,DB06710,9,DB06147$h
4317,DB01010,DB00960,51,DB01048$t
4318,DB00253,DB01010,25,DB08804$t
4319,DB00749,DB00936,25,DB11793$h
4320,DB09065,DB06772,9,DB01005$t
4321,DB00343,DB01203,25,DB00673$h
4322,DB00343,DB00136,5,DB11315$h
4323,DB09054,DB04855,9,DB08903$h
4324,DB06402,DB09039,75,DB00441$h
4325,DB04871,DB00296,5,DB00434$h
4326,DB00296,DB01587,25,DB00180$h
4327,DB00312,DB01215,6,DB03754$t
4328,DB09073,DB00593,9,DB01416$h
4329,DB01244,DB09236,66,DB06718$h
4330,DB01321,DB09236,5,DB00188$h
4331,DB09242,DB00708,25,DB09130$h
4332,DB08922,DB00726,25,DB00353$t
4333,DB00343,DB00381,25,DB01297$t
4334,DB00843,DB00960,51,DB01015$h
4335,DB00963,DB00896,25,DB06698$t
4336,DB09054,DB09039,9,DB06702$t
4337,DB01154,DB01418,6,DB13878$h
4338,DB00749,DB00588,25,DB04878$h
4339,DB01558,DB00296,25,DB01016$t
4340,DB05676,DB00253,25,DB00988$h
4341,DB01215,DB00633,25,DB06707$h
4342,DB01240,DB04948,66,DB11994$h
4343,DB00288,DB01010,25,DB00703$t
4344,DB09204,DB00800,25,DB00305$h
4345,DB06196,DB00421,34,DB08974$h
4346,DB01275,DB00226,66,DB06196$t
4347,DB08893,DB09078,75,DB00803$h
4348,DB08881,DB00231,8,DB08964$h
4349,DB00338,DB00371,5,DB00346$h
4350,DB09281,DB01167,8,DB09256$t
4351,DB00199,DB08916,9,DB01117$h
4352,DB08881,DB01611,31,DB11231$h
4353,DB00422,DB00343,34,DB01211$t
4354,DB00224,DB00647,5,DB00859$t
4355,DB00678,DB00821,25,DB09543$h
4356,DB01369,DB01098,9,DB09292$h
4357,DB00210,DB01203,34,DB00717$t
4358,DB00598,DB01085,25,DB09288$t
4359,DB01320,DB01240,6,DB00126$h
4360,DB09084,DB00620,25,DB00496$h
4361,DB00708,DB00296,25,DB06210$t
4362,DB00678,DB06196,25,DB00849$t
4363,DB01026,DB09236,25,DB06803$h
4364,DB08880,DB00598,34,DB00524$t
4365,DB00697,DB01275,25,DB01062$h
4366,DB00371,DB00996,25,DB09214$t
4367,DB00963,DB01160,12,DB11079$t
4368,DB08976,DB01222,25,DB01587$t
4369,DB06737,DB01137,71,DB08938$t
4370,DB00991,DB01160,12,DB00356$h
4371,DB00312,DB01440,25,DB00217$h
4372,DB00907,DB00843,5,DB06825$t
4373,DB09232,DB00343,25,DB00669$t
4374,DB00678,DB00250,5,DB00182$h
4375,DB00549,DB01418,9,DB00278$h
4376,DB01320,DB00726,6,DB00182$h
4377,DB08984,DB08807,34,DB01183$t
4378,DB00371,DB06716,25,DB01179$h
4379,DB05676,DB01155,71,DB01085$t
4380,DB00226,DB04948,66,DB00827$t
4381,DB00508,DB01203,66,DB00482$h
4382,DB09039,DB13874,5,DB09053$h
4383,DB00936,DB01418,45,DB00559$t
4384,DB00897,DB08922,25,DB01349$t
4385,DB08881,DB00690,8,DB00217$h
4386,DB01611,DB04967,8,DB00375$t
4387,DB01088,DB01236,25,DB01185$t
4388,DB00749,DB00896,25,DB04953$h
4389,DB01764,DB08860,9,DB01348$t
4390,DB01034,DB08992,25,DB01238$h
4391,DB08912,DB01181,8,DB00826$h
4392,DB00218,DB01624,75,DB00443$t
4393,DB01395,DB00331,12,DB08824$h
4394,DB04855,DB01023,5,DB00388$h
4395,DB01236,DB00968,25,DB09278$t
4396,DB09477,DB00210,25,DB01060$t
4397,DB01159,DB01161,25,DB00366$h
4398,DB04855,DB01244,5,DB00322$h
4399,DB08881,DB00685,31,DB13025$h
4400,DB09330,DB00744,9,DB06718$t
4401,DB09054,DB09073,9,DB01175$t
4402,DB01036,DB09078,75,DB01045$h
4403,DB09054,DB01418,5,DB01275$h
4404,DB00412,DB13874,5,DB09075$h
4405,DB06789,DB01251,12,DB09236$t
4406,DB02709,DB00467,71,DB00713$t
4407,DB00907,DB00317,5,DB06209$h
4408,DB04855,DB09039,9,DB00905$t
4409,DB00749,DB08970,25,DB04841$h
4410,DB01026,DB06654,5,DB09223$h
4411,DB00831,DB00422,25,DB06704$h
4412,DB00246,DB09224,25,DB01598$h
4413,DB09242,DB09236,66,DB01141$t
4414,DB00381,DB00421,25,DB09414$t
4415,DB00588,DB06212,9,DB06694$h
4416,DB09279,DB06196,25,DB01284$t
4417,DB09281,DB08860,8,DB09071$h
4418,DB00963,DB01222,25,DB01167$t
4419,DB09204,DB00296,25,DB00909$h
4420,DB09214,DB00749,25,DB08887$t
4421,DB01233,DB00246,25,DB09099$h
4422,DB09280,DB00199,8,DB12364$h
4423,DB00899,DB01587,25,DB06810$h
4424,DB01026,DB01268,5,DB01101$t
4425,DB09280,DB01395,8,DB00465$h
4426,DB09204,DB01023,25,DB01085$h
4427,DB00963,DB06737,25,DB11156$t
4428,DB00224,DB06654,5,DB00572$t
4429,DB04573,DB01222,9,DB00550$t
4430,DB01337,DB00486,80,DB06769$t
4431,DB00821,DB01297,34,DB06290$t
4432,DB00381,DB06403,66,DB01223$h
4433,DB09280,DB06710,8,DB11156$h
4434,DB00486,DB01113,25,DB01337$t
4435,DB08912,DB04855,8,DB06691$h
4436,DB00381,DB06268,66,DB00334$h
4437,DB01321,DB06712,5,DB01252$h
4438,DB00690,DB00933,25,DB09543$h
4439,DB08984,DB01203,34,DB06219$t
4440,DB09054,DB04908,9,DB01024$t
4441,DB00337,DB01275,34,DB01095$t
4442,DB00744,DB08981,25,DB00766$t
4443,DB01034,DB01244,25,DB08796$t
4444,DB09242,DB00899,25,DB09118$h
4445,DB09477,DB09215,25,DB00115$h
4446,DB01075,DB00530,5,DB01020$t
4447,DB01236,DB00633,25,DB08913$t
4448,DB09330,DB09078,9,DB00776$t
4449,DB00936,DB00869,25,DB08800$h
4450,DB00678,DB00337,25,DB01614$t
4451,DB00726,DB04908,25,DB01424$t
4452,DB01440,DB00892,25,DB00642$t
4453,DB09477,DB00734,66,DB00565$t
4454,DB00744,DB00764,25,DB00417$t
4455,DB00549,DB00744,5,DB01111$h
4456,DB00486,DB00508,53,DB01092$t
4457,DB00708,DB00472,78,DB01243$t
4458,DB00288,DB01233,25,DB01202$t
4459,DB00343,DB00708,5,DB01355$h
4460,DB04855,DB04871,5,DB00517$h
4461,DB01137,DB09078,75,DB00259$t
4462,DB00680,DB01203,66,DB09555$h
4463,DB09323,DB01578,8,DB09293$h
4464,DB00726,DB00697,34,DB09125$t
4465,DB01026,DB00422,5,DB00801$t
4466,DB00199,DB00549,8,DB06810$h
4467,DB06789,DB01252,12,DB01234$t
4468,DB00831,DB01154,25,DB01091$h
4469,DB00690,DB00897,25,DB01097$h
4470,DB00844,DB00588,25,DB01501$h
4471,DB01155,DB00491,63,DB01245$t
4472,DB00210,DB01155,71,DB11828$t
4473,DB09073,DB00843,9,DB00810$h
4474,DB00647,DB06716,25,DB12483$h
4475,DB08804,DB00491,63,DB00557$t
4476,DB00486,DB00962,53,DB00993$h
4477,DB01039,DB00973,25,DB09135$t
4478,DB00933,DB01203,66,DB11636$t
4479,DB01233,DB09224,25,DB08814$t
4480,DB01587,DB06716,25,DB00649$h
4481,DB06196,DB09215,25,DB01597$t
4482,DB01023,DB08916,9,DB01190$h
4483,DB00199,DB00778,5,DB01412$h
4484,DB09054,DB09078,5,DB01408$h
4485,DB00500,DB00467,71,DB06216$t
4486,DB00967,DB01320,25,DB00870$h
4487,DB00726,DB06402,75,DB08796$t
4488,DB06712,DB00633,25,DB00877$t
4489,DB08881,DB00255,9,DB00847$h
4490,DB00472,DB00331,63,DB00802$t
4491,DB00849,DB00255,12,DB08439$t
4492,DB12364,DB00500,26,DB01590$t
4493,DB00708,DB00588,25,DB00541$t
4494,DB09275,DB01155,0,DB00843$t
4495,DB00903,DB00734,25,DB00859$t
4496,DB00899,DB01236,25,DB01229$t
4497,DB09084,DB00288,25,DB00947$t
4498,DB00224,DB00543,5,DB04571$h
4499,DB01587,DB06212,9,DB08880$h
4500,DB09074,DB00897,5,DB06691$h
4501,DB00821,DB01395,60,DB08976$t
4502,DB09072,DB00543,53,DB01043$t
4503,DB00246,DB01222,9,DB08828$h
4504,DB09281,DB01133,8,DB06766$h
4505,DB08981,DB00598,34,DB09075$h
4506,DB00500,DB01421,14,DB01127$t
4507,DB00903,DB01421,25,DB00721$t
4508,DB09232,DB00960,25,DB09063$h
4509,DB01023,DB00530,5,DB01613$h
4510,DB01236,DB00421,25,DB09274$t
4511,DB00381,DB00700,25,DB00738$h
4512,DB08981,DB00588,25,DB00657$t
4513,DB00227,DB01154,5,DB08795$h
4514,DB08981,DB00960,34,DB00250$h
4515,DB06287,DB01251,12,DB00163$h
4516,DB00337,DB00744,25,DB00634$h
4517,DB05265,DB06287,25,DB08996$t
4518,DB08893,DB01274,5,DB04573$h
4519,DB00338,DB01098,5,DB00341$t
4520,DB01159,DB00697,25,DB01248$t
4521,DB09280,DB08827,6,DB01217$h
4522,DB00343,DB00234,5,DB01340$h
4523,DB00469,DB06737,25,DB00841$h
4524,DB09279,DB01023,25,DB01329$h
4525,DB01624,DB01587,25,DB11610$h
4526,DB00892,DB06716,25,DB03585$t
4527,DB01088,DB00708,25,DB00820$h
4528,DB00312,DB00643,6,DB01418$h
4529,DB01587,DB00593,25,DB01072$h
4530,DB09477,DB00821,25,DB01045$h
4531,DB00656,DB01161,25,DB00549$t
4532,DB01026,DB06403,5,DB01169$h
4533,DB09074,DB01159,5,DB00883$h
4534,DB00598,DB00700,25,DB00682$h
4535,DB04552,DB08807,34,DB06730$t
4536,DB09065,DB00227,9,DB01179$t
4537,DB00678,DB01210,25,DB04339$h
4538,DB00199,DB06212,9,DB00709$t
4539,DB08881,DB00296,9,DB00434$h
4540,DB00678,DB00749,5,DB00674$t
4541,DB08807,DB00598,73,DB00166$t
4542,DB00932,DB01107,5,DB00681$h
4543,DB00469,DB00588,25,DB00673$t
4544,DB00246,DB06654,5,DB00491$h
4545,DB00288,DB06819,12,DB00919$t
4546,DB00744,DB01021,12,DB00263$t
4547,DB09073,DB00744,9,DB00783$h
4548,DB09073,DB01215,9,DB00730$h
4549,DB00690,DB00708,25,DB00923$t
4550,DB01236,DB01137,75,DB01118$t
4551,DB01154,DB01395,12,DB00355$t
4552,DB01233,DB08881,75,DB01378$h
4553,DB00312,DB04855,8,DB01236$h
4554,DB01075,DB00497,5,DB00317$h
4555,DB04855,DB00296,5,DB00495$h
4556,DB00338,DB01220,9,DB04920$h
4557,DB01203,DB00184,25,DB12267$t
4558,DB01159,DB01023,25,DB00781$t
4559,DB00337,DB00253,25,DB00446$h
4560,DB01113,DB01203,25,DB09042$h
4561,DB00899,DB00381,25,DB00604$h
4562,DB09084,DB00253,25,DB08895$t
4563,DB00549,DB01159,5,DB00379$h
4564,DB00508,DB08916,9,DB01619$h
4565,DB00497,DB00844,25,DB01326$t
4566,DB00250,DB00680,9,DB11641$t
4567,DB01167,DB00897,9,DB01466$h
4568,DB00892,DB04908,25,DB00188$t
4569,DB00246,DB04878,12,DB00846$h
4570,DB06772,DB09123,25,DB06209$t
4571,DB08976,DB00744,25,DB08964$h
4572,DB09477,DB06268,66,DB01100$h
4573,DB00831,DB08808,66,DB00759$t
4574,DB00210,DB00620,25,DB01438$h
4575,DB01215,DB00656,25,DB00235$t
4576,DB00708,DB01275,25,DB00415$h
4577,DB09279,DB00296,25,DB12267$h
4578,DB00700,DB00678,60,DB00795$t
4579,DB00312,DB00892,25,DB09120$t
4580,DB00899,DB00508,25,DB04572$h
4581,DB02709,DB00598,34,DB00890$h
4582,DB01158,DB04948,66,DB11737$t
4583,DB00412,DB08901,5,DB01878$h
4584,DB00158,DB01320,8,DB09241$h
4585,DB00210,DB09084,25,DB00636$t
4586,DB01240,DB01159,25,DB00405$t
4587,DB00744,DB01421,14,DB00267$t
4588,DB01075,DB00849,25,DB06209$h
4589,DB11699,DB00543,78,DB08910$h
4590,DB00227,DB01590,9,DB00969$h
4591,DB09330,DB01023,9,DB00899$t
4592,DB00620,DB01010,25,DB00937$h
4593,DB00899,DB01041,53,DB08800$h
4594,DB00831,DB01440,25,DB11079$h
4595,DB00343,DB04908,25,DB01217$t
4596,DB09280,DB00656,6,DB00576$h
4597,DB09214,DB00337,25,DB09449$h
4598,DB00598,DB00734,66,DB00367$h
4599,DB00899,DB08807,51,DB08807$h
4600,DB00844,DB09272,55,DB00330$t
4601,DB08976,DB00821,25,DB00332$t
4602,DB08881,DB04908,8,DB00448$t
4603,DB04573,DB01418,33,DB09093$t
4604,DB02709,DB01098,9,DB04575$t
4605,DB01203,DB06712,66,DB08992$h
4606,DB00231,DB00593,25,DB08883$t
4607,DB04948,DB09477,66,DB01110$t
4608,DB09227,DB01210,25,DB01413$t
4609,DB09065,DB06710,5,DB00318$t
4610,DB01053,DB01578,8,DB00950$h
4611,DB00337,DB01268,25,DB12001$h
4612,DB01203,DB08932,66,DB00622$h
4613,DB04948,DB01210,25,DB00177$t
4614,DB09330,DB00227,9,DB00487$h
4615,DB00224,DB01590,9,DB09085$h
4616,DB00744,DB00253,25,DB01580$h
4617,DB06196,DB01160,12,DB01553$h
4618,DB01558,DB08922,25,DB08822$h
4619,DB09279,DB00899,25,DB00710$t
4620,DB00253,DB00685,25,DB08864$h
4621,DB00221,DB00903,64,DB00841$t
4622,DB00246,DB01154,25,DB01082$h
4623,DB01154,DB08807,8,DB00776$t
4624,DB00343,DB00960,25,DB06663$h
4625,DB00633,DB00647,25,DB00808$h
4626,DB00337,DB09204,34,DB00589$h
4627,DB01075,DB01236,25,DB01333$h
4628,DB00312,DB01158,66,DB04835$t
4629,DB08880,DB00817,71,DB00371$t
4630,DB00656,DB00246,75,DB01067$h
4631,DB00899,DB01558,25,DB01370$h
4632,DB04573,DB00896,9,DB00590$t
4633,DB09120,DB00343,5,DB00985$h
4634,DB01167,DB00778,5,DB00336$h
4635,DB00690,DB00844,25,DB04951$t
4636,DB00598,DB01089,66,DB01039$h
4637,DB00371,DB00593,25,DB01423$h
4638,DB00543,DB00734,34,DB01392$h
4639,DB00598,DB08992,66,DB06152$h
4640,DB00224,DB09227,9,DB00672$t
4641,DB00343,DB00843,5,DB08912$h
4642,DB06772,DB00724,25,DB00715$t
4643,DB00231,DB00296,25,DB08822$h
4644,DB00491,DB09268,12,DB01345$t
4645,DB01274,DB01137,75,DB08800$t
4646,DB08933,DB01591,9,DB00820$h
4647,DB00312,DB09236,6,DB00358$h
4648,DB09330,DB08901,9,DB06202$h
4649,DB08881,DB00643,8,DB00218$t
4650,DB01320,DB00317,8,DB00819$h
4651,DB01583,DB08916,8,DB00724$t
4652,DB09074,DB01590,9,DB01153$h
4653,DB00343,DB06212,9,DB06723$t
4654,DB01203,DB08976,25,DB00395$h
4655,DB09280,DB00896,8,DB00870$h
4656,DB01167,DB08916,9,DB01248$t
4657,DB00963,DB00817,71,DB00885$h
4658,DB00371,DB01624,25,DB01370$t
4659,DB01075,DB04871,5,DB00136$h
4660,DB00643,DB08916,9,DB00985$h
4661,DB04855,DB00962,5,DB01117$t
4662,DB09279,DB01041,25,DB00621$t
4663,DB01380,DB01098,9,DB00718$t
4664,DB09054,DB00726,5,DB01329$h
4665,DB00960,DB08808,66,DB04896$h
4666,DB00231,DB01624,25,DB05260$h
4667,DB01321,DB01418,9,DB00800$t
4668,DB01244,DB00633,25,DB00921$h
4669,DB13139,DB01021,64,DB00808$h
4670,DB01244,DB01041,25,DB00253$t
4671,DB00231,DB01075,25,DB04743$h
4672,DB00312,DB00932,6,DB00374$h
4673,DB00963,DB01137,71,DB01001$t
4674,DB09281,DB00508,0,DB01044$h
4675,DB01167,DB11613,5,DB00190$h
4676,DB08880,DB00960,34,DB01414$h
4677,DB08912,DB00199,8,DB09075$t
4678,DB01320,DB00700,6,DB00545$h
4679,DB01026,DB09090,25,DB06441$h
4680,DB08820,DB08901,9,DB09280$t
4681,DB06716,DB09034,53,DB00190$h
4682,DB04855,DB06712,5,DB00298$t
4683,DB00312,DB00199,6,DB01181$h
4684,DB09074,DB08860,9,DB00761$h
4685,DB00896,DB01010,25,DB01254$t
4686,DB00963,DB00253,25,DB12161$t
4687,DB08912,DB00907,8,DB01234$h
4688,DB00326,DB01023,12,DB01215$h
4689,DB00227,DB00497,25,DB01437$h
4690,DB01026,DB11575,5,DB00503$h
4691,DB00821,DB00384,34,DB08918$h
4692,DB08881,DB08875,8,DB00851$h
4693,DB01026,DB09054,9,DB11093$t
4694,DB00690,DB00831,25,DB00340$t
4695,DB09072,DB09017,53,DB09449$t
4696,DB08976,DB00896,25,DB00555$t
4697,DB02709,DB00588,25,DB11315$h
4698,DB00469,DB01155,71,DB09499$t
4699,DB08820,DB01215,9,DB01320$t
4700,DB00312,DB09073,8,DB01586$t
4701,DB09065,DB09078,5,DB00401$h
4702,DB00246,DB06701,5,DB01142$h
4703,DB09204,DB00903,25,DB08908$t
4704,DB00246,DB00199,5,DB08867$h
4705,DB00338,DB01036,5,DB01223$t
4706,DB00312,DB00800,66,DB08895$h
4707,DB00246,DB06212,9,DB00770$t
4708,DB09039,DB01159,5,DB06803$h
4709,DB06403,DB08932,66,DB01033$h
4710,DB01167,DB01110,5,DB01197$h
4711,DB06708,DB00332,5,DB01418$t
4712,DB00960,DB01244,66,DB08930$t
4713,DB00593,DB01320,53,DB00142$t
4714,DB00332,DB01021,9,DB01232$t
4715,DB00338,DB08860,5,DB12278$t
4716,DB08933,DB01026,9,DB01169$t
4717,DB08820,DB00549,9,DB01176$t
4718,DB00218,DB09039,75,DB08799$t
4719,DB00184,DB00640,50,DB09270$t
4720,DB00231,DB04908,25,DB08877$t
4721,DB04855,DB09074,9,DB01122$t
4722,DB01203,DB00734,66,DB09063$t
4723,DB01167,DB01590,9,DB00313$t
4724,DB01167,DB01039,5,DB00189$t
4725,DB09280,DB00744,8,DB09275$h
4726,DB01110,DB00678,5,DB11235$h
4727,DB00932,DB04871,5,DB01224$h
4728,DB00224,DB06712,5,DB09212$t
4729,DB04552,DB01077,25,DB00235$h
4730,DB00469,DB01418,45,DB01364$t
4731,DB00598,DB00968,25,DB05351$h
4732,DB08970,DB06819,12,DB00709$t
4733,DB00678,DB09236,66,DB01656$h
4734,DB08881,DB00724,9,DB01579$h
4735,DB01026,DB01023,9,DB00821$h
4736,DB09084,DB01421,14,DB01099$t
4737,DB00844,DB00849,25,DB00215$h
4738,DB01034,DB09232,25,DB00321$h
4739,DB00849,DB01021,73,DB00540$t
4740,DB09215,DB00685,71,DB00861$t
4741,DB00960,DB03128,25,DB12267$h
4742,DB01440,DB09017,25,DB01297$h
4743,DB00519,DB00500,25,DB09112$t
4744,DB00678,DB08808,66,DB00904$h
4745,DB00421,DB04948,41,DB08887$t
4746,DB05676,DB00700,34,DB13783$h
4747,DB00588,DB08804,57,DB00750$h
4748,DB00343,DB01590,9,DB00247$t
4749,DB01154,DB00964,66,DB09084$t
4750,DB00500,DB01077,25,DB01138$t
4751,DB00933,DB00960,66,DB00245$h
4752,DB01021,DB01158,66,DB11994$h
4753,DB00338,DB00412,5,DB00687$t
4754,DB00381,DB01023,25,DB00708$t
4755,DB00343,DB01220,9,DB00517$h
4756,DB08881,DB01085,8,DB00261$t
4757,DB00469,DB00919,14,DB11148$t
4758,DB09214,DB09084,25,DB01153$h
4759,DB09074,DB01039,5,DB00489$h
4760,DB01137,DB01624,75,DB00301$t
4761,DB08965,DB09268,12,DB01089$h
4762,DB09102,DB01220,9,DB00331$h
4763,DB00708,DB00656,25,DB00378$t
4764,DB00312,DB04948,66,DB01140$t
4765,DB00472,DB00422,5,DB00418$h
4766,DB01236,DB00734,66,DB00240$t
4767,DB00469,DB01297,34,DB00136$t
4768,DB00343,DB00549,5,DB01396$h
4769,DB01167,DB00726,5,DB06712$h
4770,DB00932,DB00957,9,DB09536$t
4771,DB08808,DB00184,25,DB00680$t
4772,DB09232,DB01320,9,DB03756$t
4773,DB00472,DB00849,5,DB01161$h
4774,DB01320,DB00678,6,DB00230$h
4775,DB00831,DB00588,25,DB00578$h
4776,DB00421,DB00519,25,DB01172$t
4777,DB01154,DB01275,66,DB04844$h
4778,DB01268,DB09039,75,DB09212$t
4779,DB01161,DB04908,25,DB01297$h
4780,DB00821,DB00498,45,DB06704$t
4781,DB00896,DB01021,64,DB06264$h
4782,DB00734,DB01098,9,DB00936$h
4783,DB00246,DB08875,5,DB01089$t
4784,DB09054,DB00708,5,DB00721$t
4785,DB00224,DB00764,9,DB01222$h
4786,DB00500,DB06196,25,DB01159$h
4787,DB00708,DB00996,25,DB01611$h
4788,DB01320,DB08875,8,DB01489$h
4789,DB00962,DB01558,25,DB00712$t
4790,DB00647,DB08922,25,DB08884$h
4791,DB01236,DB00775,45,DB01212$t
4792,DB01164,DB01137,0,DB00391$h
4793,DB06737,DB01021,12,DB01142$h
4794,DB08880,DB00246,8,DB13878$h
4795,DB00963,DB01578,14,DB01400$t
4796,DB00734,DB00897,25,DB01143$t
4797,DB00899,DB00964,25,DB04865$h
4798,DB06712,DB06212,9,DB01122$h
4799,DB01026,DB00734,5,DB00768$h
4800,DB09330,DB00384,8,DB08873$t
4801,DB00227,DB00588,5,DB00252$h
4802,DB01320,DB06772,6,DB01217$h
4803,DB00227,DB00869,5,DB01489$h
4804,DB00421,DB00678,25,DB01598$t
4805,DB02709,DB01222,25,DB01174$t
4806,DB01320,DB13874,6,DB01423$h
4807,DB00749,DB01160,12,DB00409$t
4808,DB00936,DB00678,5,DB00565$t
4809,DB01026,DB00962,5,DB00927$h
4810,DB00690,DB00633,25,DB06698$h
4811,DB08881,DB12026,9,DB00834$t
4812,DB09065,DB00726,9,DB09104$t
4813,DB04948,DB09204,50,DB00468$t
4814,DB09120,DB08932,5,DB01239$h
4815,DB00227,DB01215,5,DB01206$h
4816,DB01041,DB00381,25,DB00104$t
4817,DB00849,DB00892,25,DB08882$t
4818,DB01026,DB01098,5,DB06261$t
4819,DB00400,DB00255,6,DB00420$h
4820,DB09279,DB00486,25,DB01197$h
4821,DB01320,DB00764,8,DB13153$h
4822,DB08933,DB01320,9,DB01337$h
4823,DB00246,DB08867,9,DB09118$t
4824,DB01320,DB00724,6,DB00957$h
4825,DB09227,DB00384,25,DB00328$t
4826,DB00821,DB01421,14,DB12598$t
4827,DB01075,DB00543,5,DB11586$t
4828,DB00508,DB00422,25,DB00782$t
4829,DB04552,DB00764,25,DB08941$h
4830,DB08976,DB01088,12,DB00457$t
4831,DB00337,DB00749,25,DB01072$t
4832,DB00936,DB00903,37,DB00772$t
4833,DB01236,DB01558,25,DB09063$h
4834,DB00620,DB00903,64,DB00405$t
4835,DB01167,DB00224,9,DB00685$h
4836,DB01167,DB01222,9,DB01091$t
4837,DB09275,DB01133,8,DB00519$h
4838,DB00963,DB00288,25,DB00589$t
4839,DB00246,DB08860,9,DB01176$t
4840,DB00647,DB01021,25,DB00223$t
4841,DB00620,DB00843,25,DB01067$h
4842,DB01088,DB09477,66,DB09322$h
4843,DB01395,DB01418,33,DB01019$h
4844,DB00226,DB00960,66,DB06791$t
4845,DB01158,DB01089,66,DB06788$h
4846,DB00469,DB01137,71,DB00402$h
4847,DB01167,DB04908,9,DB04572$t
4848,DB00697,DB01137,75,DB00531$t
4849,DB00963,DB01203,34,DB09130$t
4850,DB00472,DB00697,9,DB00578$t
4851,DB00519,DB00869,66,DB09135$h
4852,DB00968,DB09236,66,DB00221$t
4853,DB00588,DB01098,9,DB01370$t
4854,DB08976,DB00963,25,DB12026$h
4855,DB00226,DB01021,66,DB00474$t
4856,DB01167,DB00288,9,DB06261$h
4857,DB00607,DB01244,6,DB08899$h
4858,DB00708,DB00892,25,DB06262$h
4859,DB08820,DB08932,9,DB00276$t
