,Drug1_ID,Drug2_ID,Y,Neg samples
30385,DB06737,DB01359,34,DB08958$t
30386,DB01232,DB00643,5,DB08872$h
30387,DB01399,DB00288,25,DB08938$h
30388,DB13231,DB00996,12,DB13158$t
30389,DB00524,DB06712,66,DB00169$t
30390,DB00201,DB01590,9,DB00375$t
30391,DB01396,DB00317,16,DB04948$h
30392,DB01626,DB01089,66,DB04871$t
30393,DB00363,DB01161,25,DB04868$t
30394,DB00611,DB09224,25,DB06152$h
30395,DB00747,DB08893,25,DB00633$h
30396,DB09275,DB00687,3,DB00619$h
30397,DB00343,DB01410,5,DB00784$t
30398,DB01159,DB00521,25,DB06723$t
30399,DB00226,DB00722,66,DB00850$t
30400,DB04855,DB00207,5,DB04576$h
30401,DB09291,DB01036,5,DB11362$h
30402,DB00246,DB00201,5,DB01217$t
30403,DB09074,DB00682,5,DB01576$h
30404,DB09224,DB00494,25,DB00967$h
30405,DB00289,DB06772,5,DB00470$h
30406,DB01026,DB00924,5,DB01332$t
30407,DB00860,DB01137,25,DB00769$t
30408,DB00223,DB06710,57,DB09067$t
30409,DB08883,DB00312,53,DB11641$t
30410,DB00423,DB04908,25,DB00150$h
30411,DB00932,DB06684,5,DB03615$t
30412,DB00454,DB00593,25,DB00800$t
30413,DB09275,DB06616,8,DB00373$h
30414,DB00996,DB00980,25,DB00275$t
30415,DB00470,DB01215,53,DB06694$t
30416,DB09065,DB00983,9,DB06698$h
30417,DB00285,DB01215,5,DB00576$t
30418,DB00892,DB01080,25,DB00691$h
30419,DB09065,DB00911,5,DB09146$h
30420,DB00854,DB00472,78,DB00755$t
30421,DB00557,DB00849,53,DB01141$t
30422,DB01232,DB00957,8,DB00358$t
30423,DB04552,DB09212,25,DB00261$h
30424,DB01158,DB01235,73,DB06766$t
30425,DB00332,DB00327,25,DB00730$h
30426,DB00320,DB00831,25,DB03585$h
30427,DB00735,DB01268,5,DB09279$t
30428,DB00982,DB00957,12,DB01057$t
30429,DB00708,DB01162,25,DB00923$h
30430,DB00800,DB01115,25,DB00377$t
30431,DB00849,DB04953,25,DB00489$h
30432,DB01337,DB06204,25,DB00661$h
30433,DB00559,DB00960,66,DB01103$t
30434,DB05676,DB01193,34,DB00531$h
30435,DB00966,DB00734,66,DB09020$h
30436,DB09118,DB01110,9,DB07615$t
30437,DB00514,DB08922,25,DB11148$t
30438,DB09330,DB06616,9,DB06794$t
30439,DB00598,DB00654,66,DB12332$h
30440,DB00812,DB00903,37,DB08932$t
30441,DB00932,DB00818,5,DB08800$h
30442,DB08933,DB00240,9,DB06738$h
30443,DB00502,DB03128,5,DB08905$t
30444,DB01075,DB04840,5,DB01291$h
30445,DB09330,DB09291,9,DB12364$h
30446,DB00556,DB00246,75,DB01413$t
30447,DB00818,DB01137,75,DB00918$h
30448,DB00608,DB00428,14,DB09048$t
30449,DB09118,DB11613,9,DB00672$h
30450,DB00996,DB01095,25,DB00834$h
30451,DB00270,DB01210,25,DB01621$h
30452,DB01401,DB01172,14,DB00578$h
30453,DB00374,DB01089,66,DB01194$h
30454,DB00795,DB08807,34,DB09323$h
30455,DB04552,DB01193,34,DB05271$h
30456,DB11126,DB00996,12,DB08816$t
30457,DB01021,DB11126,14,DB00396$h
30458,DB01397,DB08807,34,DB09296$h
30459,DB08880,DB00972,8,DB00588$t
30460,DB00397,DB01021,64,DB00309$t
30461,DB01236,DB00980,25,DB01240$t
30462,DB08865,DB11575,5,DB00236$h
30463,DB06196,DB00373,34,DB01327$h
30464,DB00388,DB09352,25,DB00797$h
30465,DB06694,DB01203,50,DB00469$t
30466,DB00210,DB00870,25,DB00309$h
30467,DB01118,DB00598,51,DB08895$t
30468,DB01221,DB00656,25,DB08954$h
30469,DB00857,DB08893,5,DB01597$h
30470,DB01211,DB00588,9,DB00819$t
30471,DB01435,DB01222,25,DB01253$h
30472,DB00899,DB00494,25,DB00487$t
30473,DB00773,DB01220,9,DB06794$h
30474,DB00706,DB01113,25,DB09153$t
30475,DB01156,DB00656,5,DB01365$h
30476,DB00899,DB11609,25,DB01421$h
30477,DB00223,DB01021,64,DB01229$h
30478,DB00899,DB01403,53,DB04272$t
30479,DB00748,DB00967,25,DB08899$h
30480,DB09227,DB00999,25,DB09224$h
30481,DB09039,DB09068,5,DB00459$h
30482,DB00390,DB00352,16,DB00766$h
30483,DB00549,DB00222,5,DB00851$h
30484,DB00246,DB00623,5,DB01623$h
30485,DB01045,DB01251,8,DB00262$h
30486,DB00270,DB00549,5,DB01207$h
30487,DB06781,DB01137,25,DB01244$t
30488,DB00588,DB00898,53,DB08875$t
30489,DB00413,DB01275,25,DB12483$t
30490,DB00337,DB01130,25,DB09227$h
30491,DB00169,DB00960,5,DB08826$h
30492,DB01229,DB00519,25,DB01078$t
30493,DB01026,DB00655,5,DB01002$h
30494,DB00530,DB00872,9,DB00614$h
30495,DB00996,DB01175,25,DB04786$t
30496,DB00210,DB00489,34,DB00462$t
30497,DB01236,DB09071,25,DB01090$t
30498,DB00177,DB01036,5,DB01114$h
30499,DB01197,DB01240,66,DB00618$h
30500,DB00312,DB00834,8,DB08984$h
30501,DB00462,DB01409,44,DB00624$t
30502,DB00312,DB00427,25,DB12161$t
30503,DB00933,DB00335,66,DB00460$t
30504,DB01155,DB01035,75,DB00387$t
30505,DB00248,DB01233,25,DB01255$t
30506,DB00210,DB00887,37,DB01356$h
30507,DB11079,DB00764,25,DB00581$t
30508,DB00540,DB09034,53,DB01406$h
30509,DB09065,DB09068,9,DB00990$t
30510,DB09241,DB00497,25,DB09135$t
30511,DB01115,DB01158,25,DB00294$t
30512,DB08816,DB00498,45,DB04711$h
30513,DB00780,DB00964,25,DB09008$h
30514,DB09330,DB06684,9,DB01212$t
30515,DB01401,DB00467,71,DB11641$t
30516,DB00223,DB06819,12,DB08958$h
30517,DB08933,DB08906,9,DB09070$t
30518,DB01587,DB01142,25,DB01085$h
30519,DB01320,DB00394,8,DB00668$t
30520,DB00622,DB00960,25,DB00518$t
30521,DB09167,DB06737,5,DB00993$t
30522,DB01023,DB08822,25,DB01620$t
30523,DB04855,DB09396,5,DB09015$h
30524,DB04552,DB00335,34,DB09230$h
30525,DB00214,DB00384,25,DB00961$t
30526,DB00484,DB01297,50,DB04846$t
30527,DB06636,DB09074,9,DB00753$h
30528,DB00255,DB00302,81,DB01180$h
30529,DB01421,DB01199,76,DB00302$t
30530,DB00573,DB00960,34,DB06663$t
30531,DB00469,DB00591,25,DB01032$h
30532,DB01267,DB09034,53,DB06193$h
30533,DB00450,DB00967,53,DB00775$t
30534,DB01320,DB04574,12,DB00635$h
30535,DB00714,DB00218,75,DB04868$h
30536,DB06770,DB09017,25,DB00238$t
30537,DB00633,DB01065,25,DB12532$h
30538,DB00428,DB13450,76,DB08941$t
30539,DB00238,DB09039,9,DB01092$t
30540,DB08976,DB00635,25,DB00920$h
30541,DB09224,DB09342,25,DB04844$h
30542,DB01026,DB01020,5,DB09125$h
30543,DB08816,DB06268,5,DB09232$h
30544,DB09285,DB05676,25,DB07615$h
30545,DB08880,DB01260,25,DB02703$t
30546,DB00263,DB00343,5,DB00771$t
30547,DB09167,DB00964,34,DB00791$t
30548,DB06738,DB06212,25,DB00635$t
30549,DB00179,DB00685,71,DB01174$t
30550,DB01149,DB11575,5,DB01150$h
30551,DB09072,DB05271,77,DB01192$t
30552,DB00675,DB00757,75,DB06816$t
30553,DB00675,DB08922,5,DB11231$h
30554,DB01167,DB01319,10,DB01233$t
30555,DB08820,DB09143,9,DB00477$h
30556,DB00774,DB00697,25,DB00309$h
30557,DB00413,DB00678,25,DB01249$t
30558,DB00647,DB01618,25,DB01203$h
30559,DB00996,DB01192,25,DB01613$h
30560,DB01167,DB00393,9,DB00924$h
30561,DB00927,DB06708,75,DB09030$t
30562,DB01611,DB00335,5,DB00912$t
30563,DB08804,DB06335,63,DB00191$t
30564,DB09084,DB00591,25,DB08907$h
30565,DB00224,DB00947,5,DB01577$h
30566,DB03793,DB01220,9,DB04570$h
30567,DB00321,DB00221,25,DB00623$t
30568,DB01609,DB01098,8,DB00636$h
30569,DB01002,DB00968,25,DB06401$t
30570,DB01088,DB01029,66,DB00817$t
30571,DB01440,DB01614,25,DB06711$t
30572,DB00963,DB00554,25,DB01012$h
30573,DB09065,DB01589,5,DB00540$h
30574,DB09118,DB00317,9,DB01420$h
30575,DB00813,DB09017,25,DB00884$h
30576,DB08896,DB01297,51,DB06782$t
30577,DB01623,DB00296,25,DB00233$t
30578,DB01605,DB00428,8,DB01158$h
30579,DB00375,DB05676,0,DB08802$h
30580,DB00849,DB00771,25,DB00863$t
30581,DB00734,DB01551,25,DB01429$h
30582,DB09065,DB01008,5,DB00746$t
30583,DB00842,DB00844,25,DB11610$h
30584,DB01154,DB00325,66,DB08987$t
30585,DB00320,DB01558,5,DB04794$t
30586,DB06203,DB00227,9,DB00709$h
30587,DB00176,DB00296,9,DB11079$t
30588,DB00805,DB00967,12,DB00503$h
30589,DB02513,DB09090,25,DB01248$h
30590,DB09048,DB01159,9,DB00253$h
30591,DB00849,DB00275,66,DB00993$t
30592,DB00968,DB01356,25,DB11342$t
30593,DB01158,DB00436,51,DB06636$t
30594,DB01275,DB01076,25,DB01000$h
30595,DB00224,DB01100,9,DB01153$h
30596,DB01023,DB01156,5,DB11342$h
30597,DB08880,DB09218,25,DB01329$t
30598,DB00275,DB02709,25,DB03754$t
30599,DB01201,DB06268,6,DB01190$h
30600,DB00285,DB08901,5,DB00330$t
30601,DB08877,DB01210,51,DB01103$h
30602,DB00564,DB08860,6,DB00722$h
30603,DB01440,DB00181,25,DB06713$h
30604,DB00960,DB08865,51,DB01161$t
30605,DB01236,DB00425,53,DB11239$h
30606,DB01167,DB09262,9,DB00373$h
30607,DB01591,DB00261,75,DB00967$h
30608,DB08887,DB01418,45,DB01236$t
30609,DB01026,DB04574,5,DB01091$h
30610,DB00344,DB04948,34,DB00397$t
30611,DB01017,DB00690,53,DB00784$h
30612,DB00713,DB01418,45,DB01024$t
30613,DB01026,DB00215,9,DB11613$h
30614,DB08871,DB01137,75,DB08801$h
30615,DB00216,DB08922,25,DB00181$t
30616,DB01601,DB01110,5,DB13153$h
30617,DB09244,DB08808,66,DB03796$t
30618,DB01203,DB09026,25,DB00817$t
30619,DB01395,DB00284,12,DB08930$t
30620,DB06335,DB06287,25,DB09120$h
30621,DB00384,DB00436,25,DB01764$h
30622,DB08897,DB00708,25,DB00427$t
30623,DB04946,DB00412,12,DB06213$t
30624,DB00469,DB00695,37,DB00307$t
30625,DB01320,DB01621,6,DB09143$h
30626,DB00246,DB06217,5,DB00412$t
30627,DB09215,DB01356,9,DB01133$h
30628,DB08976,DB00436,12,DB01437$t
30629,DB00446,DB01296,5,DB06691$h
30630,DB01050,DB01240,12,DB09075$t
30631,DB08893,DB01426,5,DB04786$h
30632,DB00338,DB00425,5,DB00554$h
30633,DB00343,DB05381,5,DB00520$t
30634,DB05521,DB01039,5,DB01294$t
30635,DB01440,DB01463,25,DB00654$t
30636,DB09235,DB00633,25,DB06626$t
30637,DB00283,DB01036,5,DB06218$h
30638,DB01263,DB00381,5,DB08970$h
30639,DB01587,DB13872,25,DB09295$t
30640,DB01137,DB01169,75,DB00709$h
30641,DB01154,DB01501,25,DB06782$h
30642,DB09280,DB01016,8,DB00495$t
30643,DB01026,DB01409,5,DB08910$h
30644,DB00794,DB00967,25,DB09276$t
30645,DB09286,DB00734,66,DB08882$h
30646,DB04868,DB01252,12,DB01065$t
30647,DB00169,DB06268,5,DB08887$t
30648,DB06738,DB01041,53,DB01628$h
30649,DB00497,DB00742,25,DB01328$t
30650,DB00482,DB04272,45,DB09536$t
30651,DB00210,DB00770,12,DB00675$h
30652,DB00872,DB00734,66,DB00500$t
30653,DB00316,DB01418,45,DB01233$t
30654,DB08880,DB00568,8,DB00421$t
30655,DB01092,DB00530,16,DB01563$h
30656,DB00996,DB09166,25,DB01436$t
30657,DB09281,DB01047,3,DB08901$h
30658,DB09120,DB00316,5,DB01144$h
30659,DB01002,DB01154,25,DB01147$t
30660,DB00366,DB00962,53,DB01414$t
30661,DB06712,DB00695,25,DB06707$t
30662,DB06725,DB01137,71,DB11730$h
30663,DB09220,DB09242,66,DB00760$h
30664,DB00744,DB00287,12,DB00268$t
30665,DB08893,DB00675,11,DB00379$t
30666,DB06148,DB09242,12,DB09220$t
30667,DB01023,DB01170,66,DB00408$h
30668,DB01159,DB01106,25,DB01182$h
30669,DB01002,DB01161,25,DB00433$t
30670,DB09072,DB00950,53,DB09220$h
30671,DB00542,DB01158,25,DB00837$t
30672,DB00224,DB00401,9,DB00922$h
30673,DB00370,DB01418,45,DB09204$t
30674,DB01099,DB00343,25,DB00822$h
30675,DB09244,DB00412,63,DB09300$t
30676,DB01007,DB00996,25,DB00896$h
30677,DB00243,DB00973,9,DB00757$h
30678,DB00224,DB09063,9,DB00366$t
30679,DB05676,DB01208,71,DB00927$h
30680,DB08439,DB00384,34,DB01619$h
30681,DB00872,DB09034,9,DB00394$t
30682,DB00849,DB01295,8,DB01411$h
30683,DB01220,DB00802,8,DB04398$h
30684,DB00472,DB00475,5,DB06401$t
30685,DB00508,DB06207,9,DB09322$t
30686,DB00295,DB00726,25,DB00359$h
30687,DB00708,DB00695,25,DB12483$t
30688,DB04855,DB00836,5,DB01065$h
30689,DB01197,DB00991,25,DB00660$h
30690,DB00735,DB00428,14,DB00310$t
30691,DB09245,DB00472,78,DB00220$h
30692,DB01045,DB01210,8,DB00769$t
30693,DB01401,DB01021,12,DB08814$t
30694,DB06697,DB01244,25,DB00856$t
30695,DB04855,DB00280,5,DB08872$h
30696,DB08881,DB09286,31,DB00140$h
30697,DB01321,DB09235,5,DB09218$h
30698,DB00697,DB00477,75,DB06288$t
30699,DB08984,DB00663,25,DB01160$t
30700,DB01075,DB09053,5,DB00490$h
30701,DB00726,DB01063,25,DB01064$h
30702,DB01558,DB08910,25,DB00448$t
30703,DB00834,DB08867,9,DB02300$t
30704,DB06723,DB01416,8,DB08992$h
30705,DB01045,DB01591,6,DB00745$h
30706,DB00343,DB01016,5,DB00861$t
30707,DB01320,DB01171,6,DB01615$t
30708,DB00794,DB00896,8,DB09118$t
30709,DB01245,DB01092,49,DB00195$h
30710,DB09330,DB08439,9,DB00696$h
30711,DB00559,DB00843,8,DB00946$t
30712,DB01159,DB00876,25,DB09338$t
30713,DB08981,DB00399,25,DB00628$t
30714,DB00690,DB00281,25,DB11126$h
30715,DB01167,DB00617,5,DB00790$h
30716,DB00503,DB09078,75,DB01607$t
30717,DB01275,DB06292,25,DB00394$t
30718,DB00371,DB00241,25,DB00270$t
30719,DB00482,DB01261,5,DB00270$t
30720,DB00469,DB00686,45,DB00763$h
30721,DB00834,DB00907,9,DB00945$h
30722,DB01159,DB09128,25,DB01581$h
30723,DB00794,DB06708,6,DB00814$h
30724,DB00857,DB00343,5,DB09220$h
30725,DB01087,DB06708,31,DB04861$t
30726,DB00661,DB00227,9,DB00760$t
30727,DB01275,DB06616,9,DB00817$h
30728,DB00670,DB00647,25,DB01124$h
30729,DB08815,DB00656,25,DB01182$h
30730,DB01041,DB00373,25,DB02187$h
30731,DB00285,DB01244,5,DB00489$t
30732,DB00844,DB01176,25,DB05541$h
30733,DB00396,DB01252,12,DB00640$h
30734,DB06708,DB00592,5,DB06287$h
30735,DB00715,DB00412,63,DB08943$t
30736,DB00232,DB01164,14,DB00452$t
30737,DB09073,DB00835,9,DB00560$t
30738,DB00343,DB06216,5,DB01395$h
30739,DB00802,DB00844,25,DB01013$h
30740,DB00501,DB00497,5,DB04920$t
30741,DB00285,DB09242,34,DB01209$h
30742,DB12332,DB00744,5,DB08934$h
30743,DB00613,DB09204,5,DB00530$h
30744,DB00949,DB01137,75,DB00641$t
30745,DB00820,DB00598,66,DB00179$h
30746,DB00285,DB06712,5,DB06211$h
30747,DB00295,DB01041,53,DB01413$t
30748,DB01338,DB00844,25,DB11691$t
30749,DB00227,DB00784,5,DB00977$h
30750,DB09120,DB00315,5,DB00266$h
30751,DB00752,DB01296,5,DB02659$h
30752,DB00401,DB00700,25,DB01261$t
30753,DB00710,DB06708,75,DB00535$t
30754,DB09054,DB00207,5,DB01051$h
30755,DB01558,DB04842,25,DB00280$h
30756,DB06739,DB00288,25,DB01264$t
30757,DB09017,DB08872,25,DB09238$t
30758,DB00244,DB01421,14,DB00434$t
30759,DB00232,DB00412,12,DB09288$t
30760,DB00176,DB00338,5,DB00973$h
30761,DB00749,DB00240,25,DB00258$h
30762,DB00554,DB01578,14,DB01252$t
30763,DB01075,DB05271,77,DB09238$t
30764,DB01026,DB04835,9,DB01255$t
30765,DB06716,DB01403,53,DB00595$t
30766,DB09477,DB00353,9,DB01427$t
30767,DB01236,DB09345,25,DB01420$h
30768,DB00486,DB09286,53,DB01048$t
30769,DB00588,DB00660,25,DB06212$h
30770,DB01263,DB00497,25,DB00567$h
30771,DB00953,DB09224,25,DB00229$h
30772,DB00334,DB01098,9,DB00232$t
30773,DB00991,DB00955,14,DB01023$t
30774,DB01320,DB06228,8,DB00275$h
30775,DB09280,DB00755,9,DB09125$h
30776,DB00821,DB01208,71,DB00625$h
30777,DB08912,DB00568,8,DB08795$t
30778,DB01244,DB09292,25,DB08993$t
30779,DB00364,DB01110,0,DB00425$h
30780,DB00270,DB01380,5,DB08816$h
30781,DB01021,DB01348,66,DB00820$h
30782,DB09065,DB01576,9,DB00648$h
30783,DB08883,DB00486,53,DB00866$t
30784,DB00899,DB00228,25,DB09280$h
30785,DB09065,DB05351,5,DB00376$h
30786,DB01275,DB01090,66,DB01186$t
30787,DB13783,DB09204,34,DB01205$h
30788,DB00338,DB00946,9,DB00243$h
30789,DB04948,DB00268,25,DB01155$h
30790,DB06207,DB09230,66,DB00990$h
30791,DB01167,DB01156,5,DB00687$h
30792,DB00484,DB09242,46,DB00346$h
30793,DB08880,DB00213,8,DB01427$t
30794,DB00857,DB00656,5,DB09185$h
30795,DB00933,DB01002,25,DB09091$h
30796,DB00899,DB00292,25,DB01431$h
30797,DB00401,DB01210,25,DB08957$t
30798,DB01440,DB01437,25,DB06212$h
30799,DB00588,DB00695,64,DB13025$t
30800,DB00237,DB00933,25,DB01423$t
30801,DB01018,DB09477,66,DB00499$t
30802,DB08912,DB00559,8,DB00134$t
30803,DB00248,DB00968,61,DB08922$t
30804,DB00598,DB01136,73,DB00980$t
30805,DB01580,DB01210,25,DB04786$t
30806,DB00735,DB00991,25,DB01489$t
30807,DB00939,DB01077,25,DB00324$h
30808,DB01192,DB01624,25,DB00649$t
30809,DB01045,DB09272,9,DB01618$h
30810,DB00297,DB01158,25,DB06813$h
30811,DB00908,DB00422,5,DB06663$t
30812,DB00795,DB08808,34,DB00186$h
30813,DB01182,DB04871,9,DB01100$t
30814,DB01355,DB01210,66,DB00776$t
30815,DB00708,DB00880,25,DB00394$t
30816,DB09291,DB11613,9,DB00343$t
30817,DB08984,DB00390,9,DB00426$t
30818,DB00469,DB06786,25,DB08907$h
30819,DB00963,DB00373,34,DB00340$h
30820,DB01395,DB01319,11,DB09090$h
30821,DB01167,DB01223,5,DB12267$h
30822,DB00726,DB00363,75,DB00784$h
30823,DB00375,DB00620,0,DB04398$h
30824,DB04908,DB05246,25,DB00685$t
30825,DB00421,DB01359,25,DB00282$t
30826,DB00648,DB12026,8,DB00808$h
30827,DB00752,DB00412,63,DB09008$t
30828,DB00497,DB00035,25,DB01110$t
30829,DB05219,DB11613,5,DB00324$h
30830,DB08893,DB00193,12,DB01284$t
30831,DB08797,DB01133,25,DB00366$h
30832,DB00457,DB00968,25,DB06724$t
30833,DB00680,DB00335,66,DB01047$t
30834,DB06718,DB00412,63,DB00415$t
30835,DB09285,DB00991,25,DB01440$h
30836,DB01348,DB00343,5,DB01045$h
30837,DB00705,DB00643,5,DB00459$h
30838,DB00690,DB00934,25,DB01137$h
30839,DB00897,DB01615,25,DB13872$h
30840,DB01558,DB06288,25,DB00894$t
30841,DB00312,DB00544,6,DB09215$h
30842,DB08797,DB01210,34,DB00889$h
30843,DB00181,DB00472,25,DB01033$h
30844,DB01420,DB00498,45,DB01193$t
30845,DB00421,DB00541,9,DB01180$t
30846,DB09084,DB01356,9,DB01621$h
30847,DB00440,DB00530,5,DB01155$h
30848,DB00708,DB00325,25,DB00742$h
30849,DB00843,DB00376,12,DB01273$t
30850,DB00214,DB00519,25,DB04911$h
30851,DB09330,DB00559,9,DB00524$t
30852,DB01032,DB00467,9,DB01029$h
30853,DB00734,DB00937,40,DB01336$t
30854,DB01034,DB01008,9,DB08992$h
30855,DB08877,DB00960,51,DB01362$h
30856,DB06144,DB09017,25,DB00519$t
30857,DB01232,DB09227,9,DB00332$h
30858,DB01018,DB01041,53,DB06626$h
30859,DB09204,DB00881,25,DB08976$h
30860,DB01320,DB00799,6,DB09018$h
30861,DB08933,DB00842,9,DB11342$t
30862,DB09345,DB00697,25,DB01410$h
30863,DB01197,DB01203,25,DB00627$h
30864,DB08881,DB00619,9,DB08824$t
30865,DB00337,DB00563,9,DB00401$h
30866,DB01154,DB01614,25,DB08889$h
30867,DB00203,DB08827,9,DB08930$h
30868,DB01026,DB01184,9,DB00354$h
30869,DB00486,DB01567,53,DB09300$t
30870,DB01580,DB00588,25,DB01380$t
30871,DB09063,DB06712,9,DB09069$t
30872,DB00283,DB00933,5,DB00669$h
30873,DB06788,DB04855,75,DB09183$t
30874,DB00224,DB11560,5,DB01133$t
30875,DB00238,DB00338,6,DB06777$h
30876,DB01075,DB01178,25,DB00436$h
30877,DB01320,DB00590,6,DB06702$h
30878,DB01264,DB06789,5,DB00482$h
30879,DB06412,DB01268,63,DB11994$t
30880,DB08912,DB09183,8,DB01295$h
30881,DB01240,DB00476,73,DB01328$t
30882,DB08808,DB00397,36,DB00377$t
30883,DB00661,DB00678,25,DB01423$t
30884,DB01297,DB01124,63,DB06736$t
30885,DB00224,DB09082,5,DB03585$t
30886,DB00475,DB00892,25,DB06228$h
30887,DB00631,DB00519,25,DB00798$t
30888,DB06636,DB00724,5,DB09135$h
30889,DB00695,DB01251,12,DB06689$h
30890,DB01624,DB00455,25,DB00866$h
30891,DB05521,DB00897,9,DB00698$h
30892,DB06144,DB00422,25,DB04841$h
30893,DB09238,DB01624,5,DB01093$h
30894,DB00899,DB00489,25,DB00338$h
30895,DB00762,DB01098,9,DB06663$t
30896,DB00951,DB00843,5,DB00408$h
30897,DB12070,DB01590,9,DB00881$t
30898,DB09211,DB01088,25,DB09389$h
30899,DB00972,DB00896,25,DB06589$t
30900,DB00870,DB00620,25,DB00212$t
30901,DB00175,DB06212,9,DB00521$h
30902,DB09280,DB01151,8,DB09290$h
30903,DB00764,DB01400,25,DB01578$t
30904,DB00270,DB06772,5,DB00437$h
30905,DB01320,DB01188,8,DB00553$h
30906,DB00854,DB00897,25,DB09039$h
30907,DB00486,DB06764,80,DB01034$t
30908,DB01023,DB00799,5,DB00873$h
30909,DB01624,DB04946,25,DB00565$t
30910,DB00615,DB06212,8,DB09117$h
30911,DB08899,DB00700,8,DB04876$h
30912,DB00472,DB13025,25,DB09276$t
30913,DB01026,DB00706,9,DB00150$t
30914,DB08933,DB11828,9,DB01255$h
30915,DB00697,DB00722,66,DB00803$h
30916,DB01440,DB01176,25,DB01179$h
30917,DB08933,DB00245,9,DB09295$h
30918,DB09288,DB00498,45,DB00817$t
30919,DB06772,DB09244,25,DB00639$t
30920,DB01274,DB00450,75,DB01020$t
30921,DB00925,DB00903,25,DB01578$h
30922,DB01320,DB00297,6,DB09185$h
30923,DB09055,DB08860,70,DB00843$t
30924,DB00932,DB01129,8,DB01575$h
30925,DB00809,DB01021,9,DB01065$h
30926,DB01088,DB01054,66,DB11989$h
30927,DB00593,DB04844,25,DB08801$t
30928,DB01563,DB00593,25,DB01558$t
30929,DB11921,DB00467,25,DB03615$t
30930,DB00231,DB01621,25,DB00626$h
30931,DB00890,DB00764,9,DB06196$t
30932,DB00678,DB01097,5,DB00322$h
30933,DB00559,DB01240,66,DB00229$t
30934,DB09477,DB00179,25,DB00195$h
30935,DB00412,DB06770,5,DB00738$h
30936,DB01023,DB00495,5,DB00649$t
30937,DB00705,DB00724,5,DB01172$h
30938,DB00472,DB00266,45,DB00567$t
30939,DB01685,DB08922,5,DB00642$t
30940,DB09280,DB01138,9,DB00256$h
30941,DB01367,DB00343,66,DB09014$h
30942,DB03754,DB01133,8,DB01452$h
30943,DB09074,DB00921,5,DB04711$t
30944,DB00477,DB00903,25,DB00513$h
30945,DB08981,DB01359,34,DB00449$h
30946,DB00811,DB00993,10,DB00136$t
30947,DB00422,DB00559,34,DB00964$t
30948,DB01174,DB09236,6,DB00892$h
30949,DB06736,DB00903,37,DB08827$t
30950,DB00224,DB00419,12,DB06736$t
30951,DB09112,DB00343,25,DB00750$h
30952,DB09074,DB09555,5,DB00618$h
30953,DB00472,DB00280,63,DB12483$t
30954,DB00224,DB08905,9,DB00218$t
30955,DB00314,DB06810,72,DB00923$t
30956,DB01018,DB01089,66,DB00215$h
30957,DB01036,DB01227,25,DB00629$t
30958,DB00162,DB00210,25,DB09516$h
30959,DB00678,DB09218,25,DB00434$h
30960,DB13025,DB00422,25,DB09017$h
30961,DB00214,DB00903,25,DB09216$t
30962,DB00312,DB00370,53,DB00865$h
30963,DB00571,DB01113,25,DB01604$h
30964,DB00678,DB01218,5,DB00748$h
30965,DB00254,DB00869,5,DB09038$t
30966,DB08899,DB01023,8,DB00803$h
30967,DB01600,DB04272,45,DB00362$t
30968,DB01220,DB00794,6,DB01051$h
30969,DB00633,DB00808,25,DB06701$h
30970,DB01319,DB12026,5,DB00775$h
30971,DB06724,DB00588,3,DB00421$h
30972,DB09232,DB00350,25,DB12267$t
30973,DB00555,DB00697,25,DB06263$h
30974,DB08873,DB08932,9,DB00309$h
30975,DB00476,DB01624,5,DB01150$h
30976,DB08912,DB11581,8,DB04840$h
30977,DB00749,DB01214,34,DB01545$h
30978,DB00326,DB01017,8,DB06770$t
30979,DB08881,DB06016,8,DB01054$h
30980,DB00326,DB00230,12,DB06413$h
30981,DB00768,DB00288,25,DB00316$t
30982,DB01656,DB01222,68,DB00266$t
30983,DB06716,DB00794,25,DB00366$t
30984,DB00481,DB01098,9,DB01180$t
30985,DB08881,DB00270,8,DB00246$t
30986,DB01118,DB01240,5,DB01236$h
30987,DB00362,DB09230,25,DB00933$t
30988,DB01399,DB01578,14,DB06402$h
30989,DB00645,DB00933,25,DB06723$t
30990,DB08976,DB00784,25,DB00427$t
30991,DB00220,DB00412,12,DB01195$t
30992,DB00542,DB01395,60,DB08827$t
30993,DB09286,DB00384,25,DB01085$t
30994,DB00598,DB08931,25,DB08872$h
30995,DB08880,DB01045,5,DB01118$h
30996,DB08912,DB00377,8,DB00770$h
30997,DB09280,DB00346,6,DB09555$h
30998,DB01320,DB06201,8,DB00486$h
30999,DB00991,DB00264,34,DB01150$h
31000,DB09245,DB13139,25,DB00828$h
31001,DB00915,DB08881,75,DB00356$h
31002,DB09065,DB00673,5,DB00751$h
31003,DB00608,DB00936,25,DB00339$t
31004,DB01099,DB01220,9,DB00528$h
31005,DB00343,DB06292,25,DB06153$h
31006,DB00903,DB00390,25,DB00718$t
31007,DB09286,DB00700,25,DB08964$t
31008,DB00186,DB09017,25,DB00851$t
31009,DB00869,DB01180,66,DB01114$h
31010,DB09198,DB00250,5,DB00410$h
31011,DB01010,DB00424,12,DB06817$t
31012,DB00255,DB09274,11,DB01626$t
31013,DB00780,DB01203,66,DB00334$h
